route,total_price,total_flight_time,total_flight_minutes,leg1_flight,leg1_airline,leg1_departure,leg1_arrival,leg1_price,leg1_duration,leg2_flight,leg2_airline,leg2_departure,leg2_arrival,leg2_price,leg2_duration,leg3_flight,leg3_airline,leg3_departure,leg3_arrival,leg3_price,leg3_duration
CHS → NYC → BNA → AUS,1030,7h 14m,434,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,LGA→BNA,American,11:56 AM,1:38 PM,$154,2 hr 42 min,BNA→AUS,Southwest,4:15 PM,6:40 PM,$357,2 hr 25 min
CHS → NYC → ORD → AUS,1030,7h 48m,468,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,JFK→ORD,Delta,10:30 AM,12:16 PM,$319,2 hr 46 min,ORD→AUS,Southwest,3:45 PM,6:40 PM,$192,2 hr 55 min
CHS → NYC → ORD → AUS,1030,7h 56m,476,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,LGA→ORD,United,2:10 PM,3:55 PM,$309,2 hr 45 min,ORD→AUS,United,7:45 PM,10:49 PM,$202,3 hr 4 min
CHS → NYC → ORD → AUS,1030,8h 5m,485,CHS→LGA,Delta,11:20 AM,1:22 PM,$589,2 hr 2 min,LGA→ORD,Delta,5:10 PM,7:09 PM,$239,2 hr 59 min,ORD→AUS,United,7:45 PM,10:49 PM,$202,3 hr 4 min
AUS → ORD → NYC → CHS,1030,7h 39m,459,AUS→ORD,United,7:00 AM,9:50 AM,$202,2 hr 50 min,ORD→JFK,Delta,12:59 PM,4:22 PM,$509,2 hr 23 min,JFK→CHS,Delta,6:23 PM,8:49 PM,$319,2 hr 26 min
CHS → NYC → BNA → ORD,1031,6h 42m,402,CHS→JFK,Delta,6:00 AM,8:00 AM,$409,2 hr,EWR→BNA,United,9:35 AM,11:19 AM,$325,2 hr 44 min,BNA→ORD,United,11:45 AM,1:43 PM,$297,1 hr 58 min
CHS → BNA → ORD → NYC,1031,5h 48m,348,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→ORD,United,11:45 AM,1:43 PM,$297,1 hr 58 min,ORD→LGA,Delta,2:45 PM,6:00 PM,$539,2 hr 15 min
CHS → BNA → ORD → NYC,1031,5h 45m,345,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→ORD,United,11:45 AM,1:43 PM,$297,1 hr 58 min,ORD→LGA,Delta,5:50 PM,9:02 PM,$539,2 hr 12 min
CHS → NYC → BNA → AUS,1031,7h 27m,447,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,LGA→BNA,Southwest,3:45 PM,5:25 PM,$223,2 hr 40 min,BNA→AUS,Delta,6:20 PM,9:00 PM,$289,2 hr 40 min
CHS → NYC → BNA → AUS,1031,6h 47m,407,CHS→JFK,JetBlue,11:00 AM,12:59 PM,$484,1 hr 59 min,EWR→BNA,United,2:00 PM,3:23 PM,$190,2 hr 23 min,BNA→AUS,Southwest,4:15 PM,6:40 PM,$357,2 hr 25 min
CHS → NYC → BNA → AUS,1031,7h 6m,426,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,LGA→BNA,Southwest,3:45 PM,5:25 PM,$223,2 hr 40 min,BNA→AUS,Southwest,10:25 PM,12:45 AM,$119,2 hr 20 min
CHS → NYC → ORD → BNA,1032,6h 55m,415,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,LGA→ORD,American,5:55 PM,7:57 PM,$164,3 hr 2 min,ORD→BNA,United,8:10 PM,9:57 PM,$179,1 hr 47 min
CHS → NYC → ORD → BNA,1032,6h 51m,411,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,LGA→ORD,American,5:55 PM,7:57 PM,$164,3 hr 2 min,ORD→BNA,United,10:00 PM,11:43 PM,$179,1 hr 43 min
CHS → NYC → BNA → ORD,1032,7h 1m,421,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,JFK→BNA,Delta,3:59 PM,5:47 PM,$344,2 hr 48 min,BNA→ORD,American,7:23 PM,9:29 PM,$169,2 hr 6 min
CHS → NYC → BNA → ORD,1032,6h 46m,406,CHS→EWR,United,11:09 AM,1:08 PM,$509,1 hr 59 min,JFK→BNA,Delta,3:59 PM,5:47 PM,$344,2 hr 48 min,BNA→ORD,United,8:15 PM,10:14 PM,$179,1 hr 59 min
CHS → NYC → BNA → AUS,1032,7h 9m,429,CHS→LGA,Delta,7:00 AM,8:59 AM,$479,1 hr 59 min,LGA→BNA,Delta,5:05 PM,6:50 PM,$289,2 hr 45 min,BNA→AUS,Southwest,6:55 PM,9:20 PM,$264,2 hr 25 min
CHS → NYC → ORD → AUS,1032,8h 5m,485,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,LGA→ORD,American,5:55 PM,7:57 PM,$164,3 hr 2 min,ORD→AUS,American,8:54 PM,11:51 PM,$179,2 hr 57 min
NYC → CHS → BNA → ORD,1033,6h 0m,360,LGA→CHS,American,8:35 AM,11:02 AM,$89,2 hr 27 min,CHS→BNA,Southwest,2:00 PM,2:35 PM,$514,1 hr 35 min,BNA→ORD,United,2:46 PM,4:44 PM,$430,1 hr 58 min
BNA → CHS → ORD → NYC,1033,6h 22m,382,BNA→CHS,Southwest,9:35 AM,12:00 PM,$269,1 hr 25 min,CHS→ORD,American,12:29 PM,2:05 PM,$410,2 hr 36 min,ORD→LGA,American,5:38 PM,8:59 PM,$354,2 hr 21 min
BNA → CHS → ORD → NYC,1033,6h 15m,375,BNA→CHS,Southwest,9:35 AM,12:00 PM,$269,1 hr 25 min,CHS→ORD,American,12:29 PM,2:05 PM,$410,2 hr 36 min,ORD→LGA,American,6:45 PM,9:59 PM,$354,2 hr 14 min
CHS → NYC → AUS → BNA,1033,8h 28m,508,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,EWR→AUS,United,6:15 PM,9:32 PM,$225,4 hr 17 min,AUS→BNA,Southwest,10:30 PM,12:35 AM,$119,2 hr 5 min
CHS → NYC → BNA → AUS,1033,7h 24m,444,CHS→LGA,Delta,7:00 AM,8:59 AM,$479,1 hr 59 min,EWR→BNA,United,9:35 AM,11:19 AM,$325,2 hr 44 min,BNA→AUS,Delta,11:48 AM,2:29 PM,$229,2 hr 41 min
BNA → AUS → CHS → NYC,1033,6h 59m,419,BNA→AUS,Southwest,5:00 AM,7:20 AM,$119,2 hr 20 min,AUS→CHS,Southwest,12:20 PM,3:50 PM,$225,2 hr 30 min,CHS→JFK,Delta,5:55 PM,8:04 PM,$689,2 hr 9 min
BNA → AUS → CHS → NYC,1033,7h 13m,433,BNA→AUS,Delta,7:05 AM,9:39 AM,$119,2 hr 34 min,AUS→CHS,Southwest,12:20 PM,3:50 PM,$225,2 hr 30 min,CHS→JFK,Delta,5:55 PM,8:04 PM,$689,2 hr 9 min
NYC → CHS → AUS → ORD,1033,8h 4m,484,JFK→CHS,Delta,9:55 AM,12:12 PM,$219,2 hr 17 min,CHS→AUS,Southwest,12:40 PM,2:35 PM,$459,2 hr 55 min,AUS→ORD,United,3:40 PM,6:32 PM,$355,2 hr 52 min
CHS → ORD → NYC → BNA,1034,7h 28m,448,CHS→ORD,United,1:19 PM,2:55 PM,$401,2 hr 36 min,ORD→LGA,Delta,5:50 PM,9:02 PM,$539,2 hr 12 min,LGA→BNA,Southwest,9:25 PM,11:05 PM,$94,2 hr 40 min
CHS → NYC → ORD → BNA,1034,6h 37m,397,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,EWR→ORD,United,7:52 PM,9:40 PM,$166,2 hr 48 min,ORD→BNA,United,10:00 PM,11:43 PM,$179,1 hr 43 min
CHS → BNA → NYC → ORD,1034,6h 51m,411,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→JFK,Delta,7:10 AM,10:41 AM,$439,2 hr 31 min,LGA→ORD,United,5:15 PM,7:00 PM,$400,2 hr 45 min
CHS → BNA → NYC → ORD,1034,6h 49m,409,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→JFK,Delta,10:00 AM,1:29 PM,$659,2 hr 29 min,LGA→ORD,United,6:22 PM,8:07 PM,$180,2 hr 45 min
CHS → BNA → NYC → ORD,1034,6h 49m,409,CHS→BNA,Southwest,2:00 PM,2:35 PM,$514,1 hr 35 min,BNA→EWR,United,4:25 PM,7:51 PM,$354,2 hr 26 min,EWR→ORD,United,7:52 PM,9:40 PM,$166,2 hr 48 min
BNA → CHS → ORD → NYC,1034,6h 30m,390,BNA→CHS,Southwest,9:35 AM,12:00 PM,$269,1 hr 25 min,CHS→ORD,United,1:19 PM,2:55 PM,$401,2 hr 36 min,ORD→JFK,Delta,6:31 PM,10:00 PM,$364,2 hr 29 min
BNA → NYC → ORD → CHS,1034,7h 33m,453,BNA→JFK,Delta,7:10 AM,10:41 AM,$439,2 hr 31 min,LGA→ORD,United,5:15 PM,7:00 PM,$400,2 hr 45 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
CHS → BNA → NYC → ORD,1035,6h 50m,410,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→LGA,Delta,1:00 PM,4:34 PM,$619,2 hr 34 min,EWR→ORD,United,4:45 PM,6:26 PM,$221,2 hr 41 min
CHS → BNA → NYC → ORD,1035,6h 57m,417,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→LGA,Delta,1:00 PM,4:34 PM,$619,2 hr 34 min,EWR→ORD,United,6:50 PM,8:38 PM,$221,2 hr 48 min
BNA → NYC → ORD → CHS,1035,7h 32m,452,BNA→LGA,Delta,1:00 PM,4:34 PM,$619,2 hr 34 min,EWR→ORD,United,4:45 PM,6:26 PM,$221,2 hr 41 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
BNA → ORD → NYC → CHS,1036,6h 36m,396,BNA→ORD,United,9:52 AM,11:45 AM,$308,1 hr 53 min,ORD→LGA,Delta,12:15 PM,3:32 PM,$409,2 hr 17 min,JFK→CHS,Delta,6:23 PM,8:49 PM,$319,2 hr 26 min
CHS → NYC → BNA → AUS,1036,6h 40m,400,CHS→EWR,United,11:09 AM,1:08 PM,$509,1 hr 59 min,EWR→BNA,United,4:07 PM,5:28 PM,$408,2 hr 21 min,BNA→AUS,Southwest,10:25 PM,12:45 AM,$119,2 hr 20 min
CHS → BNA → NYC → AUS,1036,8h 23m,503,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→JFK,Delta,10:00 AM,1:29 PM,$659,2 hr 29 min,EWR→AUS,United,8:22 PM,11:41 PM,$182,4 hr 19 min
CHS → BNA → NYC → ORD,1037,6h 45m,405,CHS→BNA,Southwest,2:00 PM,2:35 PM,$514,1 hr 35 min,BNA→LGA,Southwest,5:00 PM,8:25 PM,$364,2 hr 25 min,LGA→ORD,United,8:35 PM,10:20 PM,$159,2 hr 45 min
ORD → BNA → NYC → CHS,1037,6h 40m,400,ORD→BNA,American,6:49 AM,8:36 AM,$169,1 hr 47 min,BNA→EWR,United,12:01 PM,3:28 PM,$549,2 hr 27 min,JFK→CHS,Delta,6:23 PM,8:49 PM,$319,2 hr 26 min
ORD → BNA → NYC → CHS,1037,6h 37m,397,ORD→BNA,American,8:10 AM,9:54 AM,$169,1 hr 44 min,BNA→EWR,United,12:01 PM,3:28 PM,$549,2 hr 27 min,JFK→CHS,Delta,6:23 PM,8:49 PM,$319,2 hr 26 min
BNA → ORD → NYC → CHS,1037,6h 34m,394,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→LGA,Delta,2:45 PM,6:00 PM,$539,2 hr 15 min,JFK→CHS,Delta,6:23 PM,8:49 PM,$319,2 hr 26 min
BNA → ORD → NYC → CHS,1037,6h 34m,394,BNA→ORD,United,7:35 AM,9:28 AM,$179,1 hr 53 min,ORD→LGA,Delta,2:45 PM,6:00 PM,$539,2 hr 15 min,JFK→CHS,Delta,6:23 PM,8:49 PM,$319,2 hr 26 min
CHS → NYC → BNA → AUS,1037,7h 20m,440,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,LGA→BNA,Delta,10:40 AM,12:13 PM,$229,2 hr 33 min,BNA→AUS,Delta,6:20 PM,9:00 PM,$289,2 hr 40 min
CHS → NYC → BNA → AUS,1037,7h 20m,440,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,LGA→BNA,Delta,1:55 PM,3:28 PM,$229,2 hr 33 min,BNA→AUS,Delta,6:20 PM,9:00 PM,$289,2 hr 40 min
CHS → NYC → BNA → AUS,1037,7h 9m,429,CHS→JFK,JetBlue,11:00 AM,12:59 PM,$484,1 hr 59 min,LGA→BNA,Delta,5:05 PM,6:50 PM,$289,2 hr 45 min,BNA→AUS,Southwest,6:55 PM,9:20 PM,$264,2 hr 25 min
CHS → NYC → ORD → BNA,1038,6h 38m,398,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,JFK→ORD,Delta,10:30 AM,12:16 PM,$319,2 hr 46 min,ORD→BNA,American,2:49 PM,4:34 PM,$200,1 hr 45 min
CHS → NYC → ORD → BNA,1038,6h 31m,391,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,LGA→ORD,United,6:22 PM,8:07 PM,$180,2 hr 45 min,ORD→BNA,American,10:19 PM,11:59 PM,$169,1 hr 40 min
CHS → BNA → NYC → ORD,1038,7h 6m,426,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→JFK,Delta,10:00 AM,1:29 PM,$659,2 hr 29 min,LGA→ORD,American,4:12 PM,6:14 PM,$184,3 hr 2 min
BNA → NYC → ORD → CHS,1038,7h 48m,468,BNA→JFK,Delta,10:00 AM,1:29 PM,$659,2 hr 29 min,LGA→ORD,American,4:12 PM,6:14 PM,$184,3 hr 2 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
AUS → ORD → NYC → CHS,1038,7h 44m,464,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→EWR,United,2:40 PM,6:05 PM,$590,2 hr 25 min,JFK→CHS,Delta,6:23 PM,8:49 PM,$319,2 hr 26 min
CHS → BNA → NYC → AUS,1039,8h 26m,506,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→LGA,Delta,1:00 PM,4:34 PM,$619,2 hr 34 min,EWR→AUS,United,6:15 PM,9:32 PM,$225,4 hr 17 min
AUS → CHS → NYC → ORD,1039,7h 24m,444,AUS→CHS,Southwest,12:20 PM,3:50 PM,$225,2 hr 30 min,CHS→JFK,Delta,5:55 PM,8:04 PM,$689,2 hr 9 min,LGA→ORD,United,9:15 PM,11:00 PM,$125,2 hr 45 min
CHS → ORD → BNA → NYC,1040,6h 53m,413,CHS→ORD,American,12:29 PM,2:05 PM,$410,2 hr 36 min,ORD→BNA,American,2:49 PM,4:34 PM,$200,1 hr 45 min,BNA→LGA,American,5:57 PM,9:29 PM,$430,2 hr 32 min
CHS → NYC → ORD → BNA,1040,6h 34m,394,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,LGA→ORD,United,7:20 PM,9:05 PM,$172,2 hr 45 min,ORD→BNA,United,10:00 PM,11:43 PM,$179,1 hr 43 min
CHS → ORD → NYC → AUS,1040,9h 16m,556,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→EWR,United,2:40 PM,6:05 PM,$590,2 hr 25 min,EWR→AUS,United,6:15 PM,9:32 PM,$225,4 hr 17 min
CHS → NYC → ORD → AUS,1040,8h 8m,488,CHS→JFK,Delta,6:00 AM,8:00 AM,$409,2 hr,JFK→ORD,Delta,3:45 PM,5:49 PM,$429,3 hr 4 min,ORD→AUS,United,7:45 PM,10:49 PM,$202,3 hr 4 min
CHS → NYC → ORD → AUS,1040,7h 56m,476,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,JFK→ORD,Delta,10:30 AM,12:16 PM,$319,2 hr 46 min,ORD→AUS,United,1:16 PM,4:19 PM,$202,3 hr 3 min
CHS → NYC → ORD → AUS,1040,7h 57m,477,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,JFK→ORD,Delta,10:30 AM,12:16 PM,$319,2 hr 46 min,ORD→AUS,United,7:45 PM,10:49 PM,$202,3 hr 4 min
CHS → NYC → ORD → AUS,1040,8h 10m,490,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,EWR→ORD,American,5:20 PM,7:20 PM,$149,3 hr,ORD→AUS,United,7:45 PM,10:49 PM,$202,3 hr 4 min
CHS → AUS → BNA → NYC,1041,7h 26m,446,CHS→AUS,Southwest,12:40 PM,2:35 PM,$459,2 hr 55 min,AUS→BNA,Southwest,3:30 PM,5:35 PM,$228,2 hr 5 min,BNA→EWR,United,7:34 PM,11:00 PM,$354,2 hr 26 min
CHS → NYC → BNA → AUS,1041,7h 20m,440,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,EWR→BNA,United,11:29 AM,1:02 PM,$233,2 hr 33 min,BNA→AUS,Delta,6:20 PM,9:00 PM,$289,2 hr 40 min
AUS → CHS → NYC → ORD,1041,7h 26m,446,AUS→CHS,Southwest,12:20 PM,3:50 PM,$225,2 hr 30 min,CHS→JFK,Delta,5:55 PM,8:04 PM,$689,2 hr 9 min,EWR→ORD,United,9:50 PM,11:37 PM,$127,2 hr 47 min
CHS → ORD → NYC → BNA,1042,7h 7m,427,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→LGA,Delta,10:45 AM,1:57 PM,$409,2 hr 12 min,EWR→BNA,United,4:07 PM,5:28 PM,$408,2 hr 21 min
CHS → ORD → NYC → BNA,1042,7h 12m,432,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→LGA,Delta,12:15 PM,3:32 PM,$409,2 hr 17 min,EWR→BNA,United,4:07 PM,5:28 PM,$408,2 hr 21 min
CHS → NYC → ORD → BNA,1042,6h 55m,415,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,LGA→ORD,American,4:12 PM,6:14 PM,$184,3 hr 2 min,ORD→BNA,American,7:54 PM,9:41 PM,$169,1 hr 47 min
CHS → NYC → ORD → BNA,1042,6h 48m,408,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,LGA→ORD,American,4:12 PM,6:14 PM,$184,3 hr 2 min,ORD→BNA,American,10:19 PM,11:59 PM,$169,1 hr 40 min
CHS → NYC → BNA → ORD,1042,6h 54m,414,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,JFK→BNA,Delta,3:59 PM,5:47 PM,$344,2 hr 48 min,BNA→ORD,United,8:15 PM,10:14 PM,$179,1 hr 59 min
CHS → BNA → ORD → NYC,1042,5h 43m,343,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→ORD,United,9:52 AM,11:45 AM,$308,1 hr 53 min,ORD→LGA,Delta,2:45 PM,6:00 PM,$539,2 hr 15 min
CHS → BNA → ORD → NYC,1042,5h 40m,340,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→ORD,United,9:52 AM,11:45 AM,$308,1 hr 53 min,ORD→LGA,Delta,5:50 PM,9:02 PM,$539,2 hr 12 min
CHS → NYC → BNA → AUS,1042,7h 28m,448,CHS→JFK,Delta,6:00 AM,8:00 AM,$409,2 hr,JFK→BNA,Delta,3:59 PM,5:47 PM,$344,2 hr 48 min,BNA→AUS,Delta,6:20 PM,9:00 PM,$289,2 hr 40 min
BNA → CHS → AUS → NYC,1042,8h 16m,496,BNA→CHS,Southwest,9:35 AM,12:00 PM,$269,1 hr 25 min,CHS→AUS,Southwest,12:40 PM,2:35 PM,$459,2 hr 55 min,AUS→JFK,American,5:03 PM,9:59 PM,$314,3 hr 56 min
CHS → AUS → ORD → NYC,1042,8h 10m,490,CHS→AUS,Southwest,12:40 PM,2:35 PM,$459,2 hr 55 min,AUS→ORD,United,3:40 PM,6:32 PM,$355,2 hr 52 min,ORD→LGA,United,8:00 PM,11:23 PM,$228,2 hr 23 min
CHS → ORD → NYC → BNA,1043,7h 31m,451,CHS→ORD,American,12:29 PM,2:05 PM,$410,2 hr 36 min,ORD→LGA,Delta,2:45 PM,6:00 PM,$539,2 hr 15 min,LGA→BNA,Southwest,9:25 PM,11:05 PM,$94,2 hr 40 min
CHS → ORD → NYC → BNA,1043,7h 28m,448,CHS→ORD,American,12:29 PM,2:05 PM,$410,2 hr 36 min,ORD→LGA,Delta,5:50 PM,9:02 PM,$539,2 hr 12 min,LGA→BNA,Southwest,9:25 PM,11:05 PM,$94,2 hr 40 min
CHS → NYC → ORD → BNA,1043,6h 48m,408,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,JFK→ORD,Delta,10:30 AM,12:16 PM,$319,2 hr 46 min,ORD→BNA,United,2:10 PM,4:05 PM,$205,1 hr 55 min
CHS → NYC → BNA → ORD,1043,6h 50m,410,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,EWR→BNA,United,9:35 AM,11:19 AM,$325,2 hr 44 min,BNA→ORD,United,6:39 PM,8:38 PM,$199,1 hr 59 min
CHS → BNA → NYC → ORD,1043,6h 53m,413,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→JFK,Delta,10:00 AM,1:29 PM,$659,2 hr 29 min,LGA→ORD,Delta,2:45 PM,4:34 PM,$189,2 hr 49 min
CHS → BNA → NYC → ORD,1043,7h 6m,426,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→JFK,Delta,10:00 AM,1:29 PM,$659,2 hr 29 min,LGA→ORD,Delta,4:05 PM,6:07 PM,$189,3 hr 2 min
NYC → CHS → BNA → ORD,1043,5h 44m,344,JFK→CHS,JetBlue,8:04 AM,10:15 AM,$99,2 hr 11 min,CHS→BNA,Southwest,2:00 PM,2:35 PM,$514,1 hr 35 min,BNA→ORD,United,2:46 PM,4:44 PM,$430,1 hr 58 min
NYC → CHS → BNA → ORD,1043,5h 47m,347,LGA→CHS,Delta,8:25 AM,10:39 AM,$99,2 hr 14 min,CHS→BNA,Southwest,2:00 PM,2:35 PM,$514,1 hr 35 min,BNA→ORD,United,2:46 PM,4:44 PM,$430,1 hr 58 min
BNA → CHS → ORD → NYC,1043,6h 30m,390,BNA→CHS,Southwest,9:35 AM,12:00 PM,$269,1 hr 25 min,CHS→ORD,American,12:29 PM,2:05 PM,$410,2 hr 36 min,ORD→JFK,Delta,6:31 PM,10:00 PM,$364,2 hr 29 min
BNA → CHS → NYC → ORD,1043,6h 1m,361,BNA→CHS,Southwest,9:35 AM,12:00 PM,$269,1 hr 25 min,CHS→EWR,Spirit,12:08 PM,1:59 PM,$374,1 hr 51 min,LGA→ORD,United,5:15 PM,7:00 PM,$400,2 hr 45 min
BNA → NYC → ORD → CHS,1043,7h 35m,455,BNA→JFK,Delta,10:00 AM,1:29 PM,$659,2 hr 29 min,LGA→ORD,Delta,2:45 PM,4:34 PM,$189,2 hr 49 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
BNA → NYC → ORD → CHS,1043,7h 48m,468,BNA→JFK,Delta,10:00 AM,1:29 PM,$659,2 hr 29 min,LGA→ORD,Delta,4:05 PM,6:07 PM,$189,3 hr 2 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
CHS → NYC → BNA → AUS,1043,6h 50m,410,CHS→LGA,Delta,11:20 AM,1:22 PM,$589,2 hr 2 min,EWR→BNA,United,2:00 PM,3:23 PM,$190,2 hr 23 min,BNA→AUS,Southwest,6:55 PM,9:20 PM,$264,2 hr 25 min
CHS → BNA → NYC → AUS,1043,8h 26m,506,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→JFK,Delta,10:00 AM,1:29 PM,$659,2 hr 29 min,JFK→AUS,American,6:00 PM,9:22 PM,$189,4 hr 22 min
AUS → CHS → NYC → BNA,1043,7h 22m,442,AUS→CHS,Southwest,12:20 PM,3:50 PM,$225,2 hr 30 min,CHS→JFK,Delta,5:55 PM,8:04 PM,$689,2 hr 9 min,LGA→BNA,American,8:49 PM,10:32 PM,$129,2 hr 43 min
CHS → AUS → NYC → ORD,1043,9h 26m,566,CHS→AUS,Southwest,12:40 PM,2:35 PM,$459,2 hr 55 min,AUS→EWR,United,3:44 PM,8:30 PM,$425,3 hr 46 min,LGA→ORD,United,8:35 PM,10:20 PM,$159,2 hr 45 min
ORD → AUS → CHS → NYC,1043,7h 35m,455,ORD→AUS,American,7:10 AM,10:06 AM,$129,2 hr 56 min,AUS→CHS,Southwest,12:20 PM,3:50 PM,$225,2 hr 30 min,CHS→JFK,Delta,5:55 PM,8:04 PM,$689,2 hr 9 min
CHS → NYC → BNA → ORD,1044,7h 1m,421,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,EWR→BNA,United,9:35 AM,11:19 AM,$325,2 hr 44 min,BNA→ORD,American,5:04 PM,7:14 PM,$200,2 hr 10 min
CHS → NYC → BNA → ORD,1044,7h 4m,424,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,EWR→BNA,United,9:35 AM,11:19 AM,$325,2 hr 44 min,BNA→ORD,American,6:47 PM,9:00 PM,$200,2 hr 13 min
CHS → ORD → BNA → NYC,1045,7h 3m,423,CHS→ORD,American,12:29 PM,2:05 PM,$410,2 hr 36 min,ORD→BNA,United,2:10 PM,4:05 PM,$205,1 hr 55 min,BNA→LGA,American,5:57 PM,9:29 PM,$430,2 hr 32 min
CHS → NYC → BNA → ORD,1045,6h 48m,408,CHS→EWR,United,7:00 AM,8:59 AM,$313,1 hr 59 min,LGA→BNA,American,11:56 AM,1:38 PM,$154,2 hr 42 min,BNA→ORD,United,4:58 PM,7:05 PM,$578,2 hr 7 min
CHS → NYC → BNA → AUS,1046,6h 48m,408,CHS→LGA,American,7:00 AM,9:07 AM,$519,2 hr 7 min,EWR→BNA,United,4:07 PM,5:28 PM,$408,2 hr 21 min,BNA→AUS,Southwest,10:25 PM,12:45 AM,$119,2 hr 20 min
CHS → NYC → BNA → AUS,1046,6h 37m,397,CHS→EWR,Spirit,12:08 PM,1:59 PM,$374,1 hr 51 min,EWR→BNA,United,4:07 PM,5:28 PM,$408,2 hr 21 min,BNA→AUS,Southwest,6:55 PM,9:20 PM,$264,2 hr 25 min
CHS → NYC → ORD → BNA,1047,6h 55m,415,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,LGA→ORD,Delta,4:05 PM,6:07 PM,$189,3 hr 2 min,ORD→BNA,American,7:54 PM,9:41 PM,$169,1 hr 47 min
CHS → NYC → ORD → BNA,1047,6h 48m,408,CHS→JFK,Delta,1:03 PM,3:09 PM,$689,2 hr 6 min,LGA→ORD,Delta,4:05 PM,6:07 PM,$189,3 hr 2 min,ORD→BNA,American,10:19 PM,11:59 PM,$169,1 hr 40 min
CHS → NYC → BNA → ORD,1047,6h 53m,413,CHS→LGA,Delta,11:20 AM,1:22 PM,$589,2 hr 2 min,LGA→BNA,Delta,5:05 PM,6:50 PM,$289,2 hr 45 min,BNA→ORD,American,7:23 PM,9:29 PM,$169,2 hr 6 min
